CODE_UIC,LIBELLE,lat,lon,Perdu,Restituer,PerduRestituer,voyageur,ratioPV,voyageur2,ratioPV2
87734194,Parent-Coudes-Champeix,45.6141878241,3.21670473557,0,0,0,55894,0,55894,0
87781161,Coursan,43.2341945388,3.05142456751,0,0,0,2708,0,2708,0
87343103,St-Amand-les-Eaux,50.4436546277,3.41811984865,0,0,0,908229,0,726583,0
87615468,Castres,43.5979740495,2.2290097046,0,0,0,156874,0,125499,0
87141069,Liverdun,48.7492871272,6.06179351875,0,0,0,27533,0,27533,0
87682252,Thomery,48.3944017065,2.76231880366,0,0,0,184989,0,184989,0
87411801,Montville,49.5512072805,1.06987455117,0,0,0,171983,0,137586,0
87721514,Tassin,45.7617060027,4.75883716879,0,0,0,330688,0,264550,0
87784819,Font-Romeu-Odeillo-Via,42.4912170376,2.03850411663,0,0,0,44814,0,44814,0
87171710,Courcy-Brimont,49.3293549626,4.01423140414,0,0,0,18016,0,18016,0
87413310,St-Laurent-Gainneville,49.5285137898,0.25227366433,0,0,0,37494,0,37494,0
87276691,Compiègne,49.4221028369,2.82357362984,92,35,"0,380434782608696",2705066,"3,40102607477969E-05",2164053,"4,25128220057457E-05"
87281030,Dunkerque-Port-Ouest,51.0038628544,2.19945566867,0,0,0,0,0,0,0
87592162,Bugeat,45.6006713909,1.92470130712,0,0,0,5992,0,5992,0
87182337,Rouffach,47.9602013199,7.31264737012,0,0,0,242550,0,194040,0
87713545,Beaune,47.0227021944,4.84857303229,0,0,0,958452,0,843437,0
87753483,Fos-Mole-Central,43.4104927084,4.86999835034,0,0,0,0,0,0,0
87184523,Montbéliard,47.496336427,6.7967757289,0,0,0,605311,0,484248,0
87753251,Rognac,43.4865778589,5.23087196176,0,0,0,256571,0,205256,0
87313080,St-Roch (Somme),49.8932383628,2.28368802661,0,0,0,65454,0,65454,0
87784496,Espira-de-l'Agly,42.7722946322,2.8333514948,0,0,0,0,0,0,0
87142562,Ste-Colombe-sur-Seine,47.873331439,4.54817583823,0,0,0,0,0,0,0
87594408,Terrasson,45.1358046129,1.30045219924,0,0,0,24483,0,24483,0
87592170,Pérols,45.5848044911,1.97768722725,0,0,0,195,0,195,0
87185249,Lure,47.6840545985,6.4771958044,0,0,0,212071,0,169657,0
87672634,Buzy-en-Béarn,43.1482182338,-0.455839308728,0,0,0,6855,0,6855,0
87741678,La Bâthie,45.6302432397,6.44518069238,0,0,0,0,0,0,0
87747204,Virieu-sur-Bourbre,45.4912518828,5.47145166023,0,0,0,16990,0,16990,0
87696591,Epiry-Montreuillon,47.1577234475,3.73033872837,0,0,0,0,0,0,0
87286625,Templeuve,50.528876997,3.17614358215,0,0,0,844721,0,675777,0
87141143,Mont-sur-Meurthe,48.5600845886,6.45013361153,0,0,0,9382,0,9382,0
87415166,St-Victor,49.6771262478,1.10987911412,0,0,0,13998,0,13998,0
87781088,Leucate-la-Franqui,42.9326543753,3.01275420369,0,0,0,53643,0,53643,0
87681395,Le Bras-de-fer,48.6232936313,2.45078830879,0,0,0,3304684,0,3304684,0
87212050,Strasbourg-Cronenbourg,48.6005699244,7.72829591067,0,0,0,0,0,0,0
87142554,Châtillon-sur-Seine,47.8704042367,4.55156511915,0,0,0,0,0,0,0
87595264,St-Léon-sur-l'Isle,45.1232548052,0.492393736576,0,0,0,15292,0,15292,0
87576009,Vierzon-Ville,47.2280957824,2.05535061751,408,142,"0,348039215686274",992655,"0,000411018934071",794124,"0,000513773667588"
87215160,Lutzelbourg,48.7298468883,7.25183300949,0,0,0,68739,0,68739,0
87116046,Émerainville-Pontault-Combault,48.806470098,2.6173237228,0,0,0,4883692,0,4883692,0
87413328,Étainhus-St-Romain,49.5605994009,0.330422690402,0,0,0,51343,0,51343,0
87381087,Colombes,48.9238105407,2.2595407978,0,0,0,6301710,0,6301710,0
87681304,Vigneux-sur-Seine,48.7084287512,2.41448537161,0,0,0,6721343,0,6721343,0
87734723,Vorey,45.1839171747,3.91084506979,0,0,0,29189,0,29189,0
87681361,Évry,48.6346080207,2.45214565234,0,0,0,982649,0,982649,0
87286062,Hellemmes,50.6228738363,3.11626010794,0,0,0,3003,0,3003,0
87755397,Gonfaron,43.3171250869,6.2818405505,0,0,0,21017,0,21017,0
87172502,Tournes,49.7932329124,4.62794365591,0,0,0,0,0,0,0
87543538,Sully-sur-Loire,47.7598003501,2.36945935803,0,0,0,0,0,0,0
87172262,Amagne-Lucquy,49.5240389073,4.47709287731,0,0,0,48163,0,48163,0
87317339,Marquise-Rinxent,50.8053906552,1.73151688184,0,0,0,173916,0,139133,0
87753004,Miramas,43.5809787236,4.99879259607,0,0,0,772436,0,617949,0
87191114,Hagondange,49.2535273402,6.16395679021,0,0,0,1267737,0,1014190,0
87757542,Le Dramont,43.4173391403,6.83975732454,0,0,0,6563,0,6563,0
87594655,Vignols-St-Solve,45.3129914797,1.39761950797,0,0,0,96,0,96,0
87641191,La Ville-Gozet,46.3499413053,2.59187409659,0,0,0,321,0,321,0
87577403,Iteuil,46.4842165097,0.316918460855,0,0,0,8885,0,8885,0
87747691,Moirans-la-Galifette,45.3239485005,5.56410825375,0,0,0,163353,0,163353,0
87286831,Pont-de-Bois,50.6240394149,3.1283498683,0,0,0,33493,0,33493,0
87722207,Oullins,45.7175636717,4.81325836624,0,0,0,146425,0,146425,0
87113746,Nogent-Le Perreux,48.8387348276,2.49408632185,0,0,0,4815980,0,4815980,0
87213447,Hoffen,48.9312203822,7.93333434228,0,0,0,7030,0,7030,0
87721282,St-Germain-au-Mont-d'Or,45.8885251811,4.80453353282,0,0,0,437980,0,350384,0
87116558,Nanteuil-Saâcy,48.9739617204,3.22021702168,0,0,0,810603,0,810603,0
87746727,Vaudagne,45.9088333354,6.7727189536,0,0,0,53,0,53,0
87741793,Bourg-St-Maurice,45.6183071672,6.77151249713,76,25,"0,328947368421053",403105,"0,000188536485531",322484,"0,000235670606914"
87317537,Eu,50.054337018,1.41680075847,0,0,0,23158,0,23158,0
87715391,La Chaumusse-Fort-du-Plasne,46.605020149,5.96136316526,0,0,0,1863,0,1863,0
87713313,Genlis,47.2443497575,5.22409852319,0,0,0,275055,0,220044,0
87672600,La Croix-du-Prince,43.2858094504,-0.378991277655,0,0,0,4622,0,4622,0
87474270,Landivisiau,48.4957773255,-4.08292718584,0,0,0,161156,0,128925,0
87191312,Kuntzig,49.3499375703,6.2346021922,0,0,0,622,0,622,0
87172114,Vireux-Molhain,50.0834576497,4.72315140653,0,0,0,47819,0,47819,0
87172155,Mohon,49.7522860811,4.73392119069,0,0,0,12387,0,12387,0
87447219,Lison,49.2269124688,-1.05343869722,0,0,0,237956,0,190364,0
87481234,St-Hilaire-de-Chaléons,47.1063239849,-1.86693386199,0,0,0,20289,0,20289,0
87215665,Diemeringen,48.940831733,7.18473375803,0,0,0,130296,0,104237,0
87574715,Selommes,47.7508846096,1.19330620185,0,0,0,0,0,0,0
87592154,Viam,45.6215515206,1.89688410063,0,0,0,0,0,0,0
87215103,Igney-Avricourt,48.6463420185,6.80484051567,0,0,0,21470,0,21470,0
87413344,Bréauté-Beuzeville,49.6037154872,0.418061856541,0,0,0,643702,0,514962,0
87193516,Farébersviller,49.118082462,6.86182053804,0,0,0,2646,0,2646,0
87722439,Givors-Canal,45.5955983729,4.77157950579,0,0,0,51491,0,51491,0
87213058,Haguenau,48.8133787566,7.78216454243,122,22,"0,180327868852459",2057877,"5,92843984358638E-05",1646301,"7,41055250528305E-05"
87595744,Le Bugue,44.9058062913,0.94278674188,0,0,0,10156,0,10156,0
87734004,Clermont-Ferrand,45.77849905,3.10037919709,2166,639,"0,295013850415512",4359247,"0,000496874804295",3487397,"0,000621093612227"
87571455,Reignac,47.2177935535,0.90129777732,0,0,0,42591,0,42591,0
87342238,Lillers,50.5609795983,2.4793933935,0,0,0,262906,0,210324,0
87182709,Bollwiller,47.8568550946,7.2675075043,0,0,0,324461,0,259569,0
87185249,Lure,47.6829734792,6.49257625404,0,0,0,212071,0,169657,0
87286146,Armentières,50.6804229071,2.87755143172,0,0,0,952158,0,761726,0
87342360,Aire-sur-la-Lys,50.6413051605,2.40593310246,0,0,0,0,0,0,0
87485474,La Crèche,46.3605230136,-0.296227383316,0,0,0,12109,0,12109,0
87172544,Liart,49.7703600398,4.33539159845,0,0,0,24,0,24,0
87182717,Raedersheim,47.8870845193,7.28406068773,0,0,0,46533,0,46533,0
87723320,Vénissieux,45.7048116667,4.88889975667,0,0,0,199633,0,159707,0
87175240,Lérouville,48.7970669604,5.53868264126,0,0,0,7383,0,7383,0
87381129,Clichy-Levallois,48.8979541008,2.29743687708,0,0,0,30233580,0,30233580,0
87142521,Veuxhaulles,47.9375750611,4.79963581234,0,0,0,0,0,0,0
87171462,Bazancourt,49.3613746742,4.17449561412,0,0,0,206456,0,165165,0
87696146,Cosne-sur-Loire,47.4139013527,2.93226034867,0,0,0,197774,0,158219,0
87487249,Bressuire,46.8250496422,-0.503018056079,0,0,0,23188,0,23188,0
87171645,Sept-Saulx,49.1511314863,4.25699639619,0,0,0,5180,0,5180,0
87184531,Voujeaucourt,47.4745483126,6.76198000246,0,0,0,10194,0,10194,0
87287300,Ruminghem,50.8613446462,2.15958917693,0,0,0,27684,0,27684,0
87721704,Les Flachères,45.7772737376,4.75409130932,0,0,0,1432,0,1432,0
87474569,St-Pol-de-Léon,48.6768233614,-3.98735720139,0,0,0,11471,0,11471,0
87595298,Mussidan,45.03454482,0.353907886034,0,0,0,196349,0,157079,0
87485334,Marigny,46.1990798454,-0.428368195173,0,0,0,5830,0,5830,0
87761494,St-Péray,44.9478429623,4.85054755223,0,0,0,3080,0,3080,0
87773200,Sète,43.4134803997,3.69976108665,0,0,0,1233488,0,986790,0
87478537,Montsûrs,48.1412871523,-0.551311716419,0,0,0,40391,0,40391,0
87592063,Brignac,45.8637677321,1.44062182306,0,0,0,65,0,65,0
87213413,Hoelschloch,48.9162769715,7.83167522665,0,0,0,18341,0,18341,0
87287102,Lezennes,50.620392509,3.09851249223,0,0,0,1274,0,1274,0
87191387,Anzeling,49.2624167582,6.45958640766,0,0,0,1191,0,1191,0
87543082,Boisseaux,48.2553070694,1.97259177318,0,0,0,7042,0,7042,0
87485193,Aigrefeuille-Le Thou,46.0939348463,-0.952083708878,0,0,0,18670,0,18670,0
87393256,La Verrière,48.7554569401,1.94386690801,0,0,0,4420907,0,4420907,0
87721423,Lozanne,45.8540549194,4.682629821,0,0,0,337940,0,270352,0
87476762,St-Gildas-des-Bois,47.5164354074,-2.0441224731,0,0,0,38546,0,38546,0
87144147,Bains-les-Bains,47.9812299298,6.29523874819,0,0,0,2384,0,2384,0
87574533,Fréteval-Morée,47.8919187889,1.21160806888,0,0,0,3447,0,3447,0
87595769,Siorac-en-Périgord,44.819967372,0.987829145665,0,0,0,6216,0,6216,0
87485615,Fontenay-le-Comte,46.4609090819,-0.793036258247,0,0,0,0,0,0,0
87396895,Clermont-La Rotonde,45.7679196168,3.0906026104,0,0,0,10461,0,10461,0
87746842,La Joux,45.9658996527,6.91022654426,0,0,0,370,0,370,0
87520299,Nice-Pont-Michel,43.721822484,7.29153754155,0,0,0,0,0,0,0
87415893,Bonnières,49.0387436796,1.58161111136,0,0,0,216639,0,216639,0
87734046,Gerzat,45.833312883,3.14309686969,0,0,0,23326,0,23326,0
87721332,Villefranche-sur-Saône,45.9845608164,4.72107712177,0,0,0,2548401,0,2038720,0
87756817,Touët-de-l'Escarène,43.8470366102,7.36466849198,0,0,0,2585,0,2585,0
87342063,Courcelles-le-Comte,50.1692636128,2.78803955527,0,0,0,94,0,94,0
87317321,Caffiers,50.8506140509,1.81148166531,0,0,0,2945,0,2945,0
87545285,Choisy-le-Roi,48.7625856183,2.41211861972,0,0,0,13618078,0,13618078,0
87193623,Rémelfing,49.0914088592,7.09185533414,0,0,0,5651,0,5651,0
87615245,Tessonnières,43.9306454319,1.94148158412,0,0,0,3185,0,3185,0
87313734,Grandvilliers,49.659261838,1.93872868248,0,0,0,45726,0,45726,0
87381244,Gisors,49.2735039921,1.75303447628,0,0,0,987890,0,790312,0
87746149,Rumilly,45.8628962857,5.94815667387,0,0,0,689770,0,551816,0
87381491,Andrésy,48.9747837032,2.04910205631,0,0,0,523534,0,523534,0
87313346,Montdidier,49.6411996061,2.5617479629,0,0,0,195937,0,156750,0
87611400,Portet-St-Simon,43.5271423049,1.38837924625,0,0,0,296556,0,237245,0
87611004,Toulouse-Matabiau,43.6082210885,1.45599651939,1750,743,"0,424571428571429",13403438,"0,000130563516614",8712234,"0,000200866964776"
87144212,Mirecourt,48.2996181265,6.12898983933,0,0,0,149208,0,119366,0
87681387,Évry-Courcouronnes,48.625977944,2.42937422713,0,0,0,10786999,0,10786999,0
87726414,Bonson,45.5223184084,4.21636058621,0,0,0,57138,0,57138,0
87718239,Lons-le-Saunier,,,0,0,0,409755,0,327804,0
87576272,St-Florent-sur-Cher,,,0,0,0,13623,0,13623,0
87741769,Aime-La Plagne,45.5543965074,6.6486953742,0,0,0,130333,0,104267,0
87317529,Le Tréport-Mers,,,0,0,0,40868,0,40868,0
87765420,Morières-lès-Avignon,43.9414496681,4.90836320218,0,0,0,30776,0,30776,0
87731828,Lachaud-Curmilhac,45.1232831796,3.61065946485,0,0,0,2247,0,2247,0
87444208,Mézidon,,,0,0,0,341993,0,273594,0
87393660,Garnay,48.7033345173,1.34594339317,0,0,0,0,0,0,0
87175091,Joinville,,,0,0,0,53597,0,53597,0
87712521,Chemin-Peseux,46.9947578391,5.34442586794,0,0,0,0,0,0,0
87476200,Auray,47.6802456137,-2.99959548253,36,14,"0,388888888888889",982728,"3,66327203458129E-05",786183,"4,57908654855167E-05"
87276063,Cernay,48.9855163866,2.25611410239,0,0,0,3033411,0,3033411,0
87343509,Maulde-Mortagne,50.4969484739,3.44318486953,0,0,0,0,0,0,0
87396218,Conlie,48.1272242761,-0.010955510941,0,0,0,68836,0,68836,0
87613000,Cahors,44.4487761166,1.43283932395,0,0,0,373914,0,299131,0
87194209,Montmédy,,,0,0,0,4739,0,4739,0
87118000,Troyes,,,0,0,0,1325089,0,967315,0
87734244,Brassac-les-Mines-Ste-Florine,45.4140792596,3.33015591779,0,0,0,119212,0,95369,0
87182824,Île-Napoléon-Garage,47.783714016,7.43297675168,0,0,0,0,0,0,0
87276501,Presles-Courcelles,49.1134599424,2.28790197816,0,0,0,340453,0,340453,0
87286583,Orchies,,,0,0,0,1154080,0,923264,0
87534321,Mulhouse-Dornach (Tram/Train),47.7464190755,7.30931274011,0,0,0,0,0,0,0
87415216,St-Pierre-le-Viger-Fontaine-le-Dun,49.8239637106,0.844717727717,0,0,0,0,0,0,0
87491720,Clérac-Charente,45.191323756,-0.225789042171,0,0,0,0,0,0,0
87775809,Beauvoisin,43.7245087761,4.32131465498,0,0,0,299,0,299,0
87545152,Chamarande,48.5132031765,2.21408136758,0,0,0,185648,0,185648,0
87726430,St-Romain-le-Puy,45.5544153261,4.12082300977,0,0,0,40735,0,40735,0
87784710,Joncet,42.5615391147,2.31124594703,0,0,0,29,0,29,0
87761619,Alixan-Châteauneuf-d'Isère,45.0021392265,4.98840454187,0,0,0,0,0,0,0
87761007,Valence,44.927918652,4.89343796514,342,147,"0,429824561403509",2261884,"0,00015120138787",1809507,"0,000189001755727"
87775239,Ste-Cécile-d'Andorge,44.2550876384,3.9757422581,0,0,0,982,0,982,0
87775858,Aigues-Mortes,43.5708803927,4.1910917562,0,0,0,5311,0,5311,0
87473850,Lancerf,48.7618249843,-3.11813734055,0,0,0,358,0,358,0
87113472,Le Raincy-Villemomble-Montfermeil,48.8891441892,2.51255875892,0,0,0,9396889,0,9396889,0
87192039,Metz-Ville,49.1089891142,6.17744283804,1476,386,"0,261517615176152",10196963,"0,000144748980652",7035904,"0,000209781145394"
87194274,Longuyon,49.4464028729,5.60386174282,0,0,0,45700,0,45700,0
87761320,Manthes-Lapeyrouse,45.3123104426,4.98641079531,0,0,0,0,0,0,0
87172122,Aubrives,50.1043222791,4.76176668343,0,0,0,9357,0,9357,0
87615229,Campagne,42.9167479497,2.20548863953,0,0,0,1,0,1,0
87396366,La Suze,47.892398497,0.0264399079245,0,0,0,167541,0,134033,0
87597005,Châteauroux,46.8008864327,1.67903930083,41,23,"0,560975609756098",910567,"4,50268898389685E-05",728454,"5,62835813929225E-05"
87575126,Dangé,46.9378761358,0.608810660456,0,0,0,12949,0,12949,0
87212142,Mommenheim,48.7555164268,7.64268283106,0,0,0,283988,0,227190,0
87396374,Noyen,47.8746762483,-0.0984822656678,0,0,0,73388,0,73388,0
87594499,Tulle,45.257940015,1.75742421651,0,0,0,153724,0,122979,0
87313130,Pont-Remy,50.0472445821,1.89893934557,0,0,0,14120,0,14120,0
87571612,Druye,47.3063620113,0.533822558376,0,0,0,18357,0,18357,0
87583849,Ruffec,46.0306314542,0.190190433045,0,0,0,70610,0,70610,0
87747667,Lus-la-Croix-Haute,44.6704198391,5.69707558776,0,0,0,4526,0,4526,0
87713099,Thenissey,47.494608573,4.62291390824,0,0,0,5561,0,5561,0
87296178,Clacy-Mons,49.543756309,3.57663496586,0,0,0,48,0,48,0
87276741,Thourotte,49.4754332591,2.88182165991,0,0,0,43935,0,43935,0
87713628,Saulon,47.2244970271,5.10395265621,0,0,0,10578,0,10578,0
87547000,Paris-Austerlitz,48.8404952142,2.36703763957,524,554,"1,05725190839695",22544728,"2,3242684498123E-05",21830198,"2,40034469682776E-05"
87697300,Épinay-Villetaneuse TT,48.9590274532,2.32866203275,0,0,0,0,0,0,0
87592295,La Porcherie,45.5747194908,1.53761344435,0,0,0,2613,0,2613,0
87741496,Les Abrets-Fitilieu,45.5422489336,5.5753752572,0,0,0,4893,0,4893,0
87478024,St-Médard-sur-Ille,48.2743008184,-1.66751315457,0,0,0,33338,0,33338,0
87295733,Avesnes,50.1265102566,3.93369193216,0,0,0,191697,0,153358,0
87396234,Sillé-le-Guillaume,48.1811107991,-0.0979514006099,0,0,0,128078,0,102463,0
87718304,Franois,47.2255803305,5.93184604552,0,0,0,12811,0,12811,0
87746339,Bonneville,46.0775048566,6.41652324906,0,0,0,287469,0,229975,0
87473207,Guingamp,48.5545763617,-3.14887949786,72,12,"0,166666666666667",795654,"9,04915955930593E-05",636523,"0,000113114530033"
87471342,Le Theil-de-Bretagne,47.9187278426,-1.43215498708,0,0,0,15678,0,15678,0
87281204,Dunkerque-Port-Est,51.0324378925,2.27690295085,0,0,0,0,0,0,0
87594416,La Rivière-de-Mansac,45.1396751834,1.36543829581,0,0,0,177,0,177,0
87741132,Aix-les-Bains-Le Revard,45.6882194119,5.90889228183,64,6,"0,09375",1609468,"3,97646924325305E-05",1287574,"4,97058809823746E-05"
87576215,Valençay,47.1630824835,1.55850001117,0,0,0,17864,0,17864,0
87575654,Civray-Ville,46.1503984754,0.288804138443,0,0,0,0,0,0,0
87393223,St-Cyr,48.7986131765,2.07273579911,0,0,0,4824556,0,4824556,0
87185579,Gray,47.4535339663,5.58361077637,0,0,0,0,0,0,0
87313684,St-Sulpice-Auteuil,49.3473662141,2.11613015662,0,0,0,168128,0,134502,0
87471532,Servon,48.112230753,-1.46313534088,0,0,0,130001,0,104001,0
87485557,Coulombiers,46.4800896056,0.185379183844,0,0,0,0,0,0,0
87694141,Étang,46.8674674647,4.18864950418,0,0,0,67299,0,67299,0
87574152,Baule,47.8114870267,1.667899004,0,0,0,14919,0,14919,0
87182543,Luttenbach-près-Munster,48.0353064717,7.11884420184,0,0,0,10932,0,10932,0
87171314,Jonchery-sur-Vesle,49.2900003695,3.8195845682,0,0,0,96586,0,77268,0
87393298,Le Perray,48.692983651,1.85648222051,0,0,0,733118,0,733118,0
87763250,Aspres-sur-Buëch,44.5188832528,5.75473768314,0,0,0,9306,0,9306,0
87276238,Les Noues,49.0334275385,2.47855126232,0,0,0,1597284,0,1597284,0
87734129,Aigueperse,46.0147435486,3.19819754063,0,0,0,70745,0,70745,0
87142224,Bologne,48.1986464308,5.13453367558,0,0,0,2216,0,2216,0
87382341,Sèvres-Ville-d'Avray,48.8274117603,2.20078729302,0,0,0,1836722,0,1836722,0
87471102,Breteil,48.1407689301,-1.8813717597,0,0,0,78865,0,78865,0
87712604,Ouges,47.2563129308,5.07221564811,0,0,0,11913,0,11913,0
87471003,Rennes,48.1064791909,-1.70053591391,3509,1077,"0,306925049871758",15099483,"0,000232392062695",10418643,"0,000336800099591"
87743633,St-Claude,46.3899288641,5.86013635403,0,0,0,25474,0,25474,0
87582718,Portets,44.6929254162,-0.42540814512,0,0,0,101476,0,101476,0
87382259,Garches-Marnes-la-Coquette,48.8379505617,2.18663410293,0,0,0,1555905,0,1555905,0
87271510,Villeparisis,48.9530932014,2.60284772676,0,0,0,4735047,0,4735047,0
87753285,Pas-des-Lanciers,43.4121618042,5.25261088668,0,0,0,139931,0,111945,0
87481762,Le Pouliguen,47.2826243764,-2.43322744879,0,0,0,70391,0,70391,0
87641019,Montluçon-Eau,46.3616853514,2.5919643693,0,0,0,0,0,0,0
87342121,Mazingarbe,50.4608961679,2.70050576781,0,0,0,1386,0,1386,0
87491241,St-André-de-Cubzac,44.9909967169,-0.439993851853,0,0,0,611870,0,489496,0
87193250,Béning,49.1385015504,6.82785876734,0,0,0,135648,0,108518,0
87575225,Chasseneuil (Vienne),46.651917017,0.372900773441,0,0,0,11034,0,11034,0
87171009,Reims,49.26926633,4.03506321223,116,28,"0,241379310344828",4793596,"2,41989521019293E-05",3643133,"3,18407261003098E-05"
87594275,Meymac,45.5300299969,2.16369786168,0,0,0,17328,0,17328,0
87172874,Fépin,50.0237557562,4.72581220072,0,0,0,4150,0,4150,0
87592352,Bersac,46.0861815921,1.4323425362,0,0,0,4566,0,4566,0
87586446,Trentels-Ladignac,44.4429698497,0.885032688721,0,0,0,585,0,585,0
87725507,Gergy,46.8770174468,4.93980411277,0,0,0,0,0,0,0
87193714,Sarralbe,49.0007768335,7.03629570019,0,0,0,3973,0,3973,0
87342246,Aubigny-en-Artois,50.3530767818,2.59278357152,0,0,0,48982,0,48982,0
87342014,Arras,50.2867006094,2.78187776352,53,35,"0,660377358490566",5075699,"1,04419115475524E-05",4060559,"1,30523900773268E-05"
87411256,Malaunay-Le Houlme,49.5133575109,1.03969568275,0,0,0,80870,0,80870,0
87718155,Arbois,46.9127013217,5.76309001744,0,0,0,44352,0,44352,0
87142000,Chaumont,48.1119332579,5.10906827226,0,0,0,421277,0,337021,0
87444299,Bernay,49.0870388411,0.595806572158,0,0,0,559000,0,447200,0
87394221,Courville-sur-Eure,48.4515896372,1.23488340023,0,0,0,377459,0,301967,0
87296327,Athies-sous-Laon,49.5776924952,3.6806107463,0,0,0,0,0,0,0
87743757,Tenay-Hauteville,45.9222956803,5.50096031659,0,0,0,34144,0,34144,0
87295170,Bavay,50.2967316417,3.78044249388,0,0,0,0,0,0,0
87686030,Paris-Gare-de-Lyon-Souterrain,48.8443115244,2.3756452859,0,0,0,0,0,0,0
87415885,Rosny-sur-Seine,48.9973916081,1.63011848947,0,0,0,109198,0,109198,0
87611111,Lestelle,43.1185402722,0.912423612604,0,0,0,273,0,273,0
87144154,Bruyères,48.2049726536,6.71873982947,0,0,0,68676,0,68676,0
87313874,Amiens,49.889917158,2.30927649408,297,66,"0,222222222222222",7087454,"4,19050338809959E-05",5244716,"5,66284237316186E-05"
87491258,Villeneuve-la-Comtesse,46.0987148822,-0.513011750386,0,0,0,1833,0,1833,0
87576439,Avord,47.0348134857,2.65255053108,0,0,0,27513,0,27513,0
87747519,Pont-de-Claix,45.1245565476,5.70013785715,0,0,0,5805,0,5805,0
87342527,Farbus,50.3577483375,2.83106844442,0,0,0,2718,0,2718,0
87671016,Mont-de-Marsan,43.8847039253,-0.504121585986,0,0,0,396133,0,316906,0
87688887,Montpellier Sud-de-France,43.5905939678,3.91350303186,0,0,0,512932,0,410346,0
87473561,Carnoët-Locarn,48.3403989628,-3.49051938067,0,0,0,3410,0,3410,0
87726216,Bouthéon,45.524639685,4.27776382615,0,0,0,33990,0,33990,0
87141135,Blainville-Damelevières,48.5656986867,6.3852114256,0,0,0,307683,0,246147,0
87345207,Pont-de-la-Deûle,50.3976890329,3.08494691932,0,0,0,17724,0,17724,0
87694687,Paray-le-Monial,46.4461729701,4.11579018957,0,0,0,146238,0,116990,0
87684217,Souppes-Château-Landon,48.1817849668,2.73501428035,0,0,0,679077,0,679077,0
87343400,Trith-St-Léger,50.3316820586,3.4892084436,0,0,0,11113,0,11113,0
87765180,Courthézon,44.0899102483,4.8883052711,0,0,0,21910,0,21910,0
87159947,Ker-Lann,48.043372243,-1.73931191912,0,0,0,59354,0,59354,0
87393231,Trappes-Marchandises,48.7699577592,1.99206112783,0,0,0,0,0,0,0
87745679,Évian-les-Bains,46.3977528717,6.5784266191,26,7,"0,269230769230769",191801,"0,000135557166021",153441,"0,000169446236664"
87775841,St-Laurent-d'Aigouze,43.6391445962,4.19301032802,0,0,0,236,0,236,0
87215012,Sarrebourg,48.7386214983,7.05172753963,0,0,0,859174,0,687339,0
87615377,Gragnague,43.6965261901,1.56781129499,0,0,0,13357,0,13357,0
87615039,Castelnaudary,43.3119843564,1.95222218115,0,0,0,309127,0,247301,0
87491217,Cavignac,45.1052855577,-0.382083372826,0,0,0,44820,0,44820,0
87113845,Les Coquetiers,48.8923180724,2.49846784659,0,0,0,1061623,0,1061623,0
87297291,Barenton-Bugny,49.6305852266,3.65598797468,0,0,0,8608,0,8608,0
87381186,Santeuil-Le Perchay,49.1240527861,1.94910183678,0,0,0,27356,0,27356,0
87764472,Le Teil,44.5526297116,4.68654429761,0,0,0,4794,0,4794,0
87276873,Lamotte-Breuil,49.4051560108,2.99827251701,0,0,0,0,0,0,0
87775817,Vauvert,43.6950604701,4.27007843237,0,0,0,2447,0,2447,0
87212100,Mundolsheim,48.6448064749,7.72128336654,0,0,0,65929,0,65929,0
87592709,St-Junien,45.8813786211,0.900404655614,0,0,0,17115,0,17115,0
87172502,Tournes,49.7932329124,4.62794365591,0,0,0,0,0,0,0
87783431,St-Rome-de-Cernon,44.0139934693,2.96744545651,0,0,0,1755,0,1755,0
87775379,Fons-St-Mamert,43.9072610264,4.20674139775,0,0,0,19029,0,19029,0
87574319,Onzain-Chaumont-sur-Loire,47.491811687,1.18612441212,0,0,0,255449,0,204359,0
87345207,Pont-de-la-Deûle,,,0,0,0,17724,0,17724,0
87313510,Beauvais,49.4195339956,2.13018510918,69,14,"0,202898550724638",1623600,"4,24981522542498E-05",1298880,"5,31226903178123E-05"
87295600,Aulnoye-Aymeries,50.1971732244,3.84368363021,4,0,0,747296,"5,35263135357342E-06",597836,"6,69079814531075E-06"
87761106,St-Rambert-d'Albon,45.2979278174,4.81054017376,0,0,0,339771,0,271816,0
87683268,Laroche-Migennes,47.9608402727,3.5129403208,17,28,"1,64705882352941",425926,"3,99130365368632E-05",340741,"4,98912663870799E-05"
87713859,Is-sur-Tille,47.5202153401,5.12983219997,0,0,0,192670,0,154136,0
87313080,St-Roch (Somme),49.8932769011,2.28290963157,0,0,0,65454,0,65454,0
87315341,Bailleul-sur-Thérain,49.3927122566,2.20806083551,0,0,0,0,0,0,0
87597005,Châteauroux,46.8109618073,1.70318363727,41,23,"0,560975609756098",910567,"4,50268898389685E-05",728454,"5,62835813929225E-05"
87645150,Lacapelle-Viescamp,44.9199832609,2.26620482414,0,0,0,31,0,31,0
87575399,Trogues,47.1121084706,0.494377239831,0,0,0,0,0,0,0
87396044,Montbizot,48.1513301255,0.190914668125,0,0,0,35995,0,35995,0
87142240,Froncles,48.2967676347,5.14155824238,0,0,0,33271,0,33271,0
87345231,Loison-sous-Lens,50.4373316196,2.85871245657,0,0,0,14600,0,14600,0
87543033,Cercottes,47.9853964625,1.88488173197,0,0,0,36191,0,36191,0
